yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2019,SEA,AL,gordode01,117,107,117,112,0,0,0,111,0,2,0,0,0,0,3,4,5
2019,KCA,AL,gorete01,37,13,37,23,0,0,0,0,0,0,9,4,10,23,2,2,16
2019,PHI,NL,gosseph01,44,7,44,11,0,0,0,0,1,5,6,0,0,6,0,35,0
2019,SFN,NL,gotttr01,50,0,48,50,50,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,gourryu01,144,143,144,143,0,0,110,4,42,0,0,0,0,0,1,1,0
2019,WAS,NL,gracema02,51,1,50,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,grandcu01,138,68,138,89,0,0,0,0,0,0,85,0,6,89,1,59,0
2019,MIL,NL,grandya01,153,141,153,149,0,137,20,0,0,0,0,0,0,0,1,9,0
2019,MIN,AL,gratebr01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,grateju01,6,5,6,5,0,5,0,0,0,0,0,0,0,0,0,1,0
2019,COL,NL,grayjo02,27,25,27,26,26,0,0,0,0,0,0,0,0,0,0,1,0
2019,CIN,NL,grayso01,34,31,32,31,31,0,0,0,0,0,0,0,0,0,0,1,2
2019,NYA,AL,greench03,54,15,2,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,greensh02,27,0,24,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,greensh02,38,0,3,38,38,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,greenza01,8,4,8,5,0,0,0,0,5,0,0,0,0,0,0,3,0
2019,SLN,NL,gregelu01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,gregodi01,82,79,82,80,0,0,0,0,0,80,0,0,0,0,1,0,1
2019,DET,AL,greingr01,58,57,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,greinza01,26,23,24,23,23,0,0,0,0,0,0,0,0,0,0,3,0
2019,HOU,AL,greinza01,10,10,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,grichra01,151,148,151,140,0,0,0,0,0,0,0,62,92,140,10,2,1
2019,MIL,NL,grishtr01,51,36,51,42,0,0,0,0,0,0,17,21,16,42,0,13,0
2019,OAK,AL,grossro01,138,103,138,129,0,0,0,0,0,0,112,1,20,129,0,26,0
2019,SEA,AL,grotzza01,14,0,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,grullde01,4,2,4,2,0,2,0,0,0,0,0,0,0,0,1,2,0
2019,NYN,NL,gsellro01,52,0,50,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,guduare01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,guerrde01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,guerrja01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,guerrja01,40,0,33,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,guerrja02,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,guerrju02,72,0,65,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,guerrta01,52,0,48,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,guerrta02,20,0,1,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,guerrvl02,123,118,123,96,0,0,0,0,96,0,0,0,0,0,24,5,0
2019,SEA,AL,guilbta01,17,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,guilllu01,45,8,45,20,0,0,0,8,5,8,0,0,0,0,1,25,4
2019,TOR,AL,gurrilo01,84,79,84,74,0,0,3,9,0,0,63,0,0,63,9,3,0
2019,SFN,NL,gustaja01,23,0,20,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,gutieke01,20,20,20,18,0,0,0,0,18,0,0,0,0,0,2,0,0
2019,TEX,AL,guzmaro01,87,73,87,81,0,0,81,0,0,0,0,0,0,0,1,7,0
2019,LAN,NL,gyorkje01,24,6,24,16,0,0,7,1,9,0,0,0,0,0,1,12,1
2019,SLN,NL,gyorkje01,38,9,38,16,1,0,1,2,12,0,0,0,0,0,0,24,0
2019,CLE,AL,haaseer01,10,3,10,8,0,8,0,0,0,0,0,0,0,0,2,3,0
2019,MIL,NL,haderjo01,61,0,56,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,haggesa01,11,0,11,2,0,0,0,1,0,0,0,0,1,1,0,3,8
2019,KCA,AL,hahnje01,6,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,haleda02,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,hallma02,16,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,hamelco01,27,27,24,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,hamilbi02,26,9,26,24,0,0,0,0,0,0,0,24,0,24,0,6,5
2019,KCA,AL,hamilbi02,93,80,93,90,0,0,0,0,0,0,0,90,0,90,1,2,2
2019,PHI,NL,hammejd01,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,hampsga01,105,72,105,89,0,0,0,50,0,15,2,31,0,33,0,18,1
2019,CLE,AL,handbr01,60,0,2,60,60,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,hanigmi01,63,62,63,62,0,0,0,0,0,0,0,24,43,62,1,0,1
2019,TOR,AL,hansoal01,18,11,18,14,0,0,2,8,0,0,1,0,5,6,2,3,3
2019,CHN,NL,happia01,58,28,58,49,0,0,7,13,8,0,15,13,8,29,0,19,0
2019,NYA,AL,happja01,32,30,2,31,31,0,0,0,0,0,0,0,0,0,0,1,0
2019,DET,AL,hardybl01,39,0,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,harpebr03,157,154,157,152,0,0,0,0,0,0,0,0,152,152,2,3,0
2019,MIN,AL,harpery01,61,0,5,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,harrijo05,36,34,36,34,0,0,0,34,0,0,0,0,0,0,1,0,2
2019,HOU,AL,harriwi02,68,0,5,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,hartdo01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,hartdo01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,hartlge01,29,0,27,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,harvehu01,7,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,harvejo01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,harvejo01,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,harvema01,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,haselad01,67,59,67,65,0,0,0,0,0,0,22,40,10,65,0,3,1
2019,BAL,AL,haysau01,21,15,21,20,0,0,0,0,0,0,0,20,0,20,0,4,0
2019,SEA,AL,healyry01,47,46,47,47,0,0,11,0,44,0,0,0,0,0,0,0,0
2019,LAA,AL,heanean01,18,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,hearnta01,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,hechaad01,24,15,24,16,0,0,0,3,1,12,0,0,0,0,1,8,0
2019,NYN,NL,hechaad01,60,29,60,47,0,0,0,26,8,15,0,0,0,0,0,13,3
2019,SDN,NL,hedgeau01,102,93,102,96,0,95,0,0,2,0,0,0,0,0,0,7,0
2019,TEX,AL,heinesc01,25,21,25,25,0,0,4,0,0,0,6,9,8,21,0,0,0
2019,MIA,NL,heinety01,5,2,5,2,0,2,0,0,0,0,0,0,0,0,0,3,0
2019,NYA,AL,hellebe01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,hellije01,9,8,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,helslry01,24,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,hembrhe01,45,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,hendrky01,31,30,29,30,30,0,0,0,0,0,0,0,0,0,0,1,0
2019,OAK,AL,hendrli01,75,2,5,75,75,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,heredgu01,89,55,89,79,0,0,0,0,0,0,14,41,28,79,2,9,9
2019,CIN,NL,hergeji01,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,hermomi01,18,12,18,18,0,0,0,0,0,0,14,5,2,18,0,0,1
2019,PHI,NL,hernace02,161,155,161,157,0,0,0,157,0,0,0,0,0,0,0,4,0
2019,CIN,NL,hernada01,47,0,44,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,hernada02,29,1,2,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,hernael01,21,15,20,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,hernaen02,130,100,130,122,0,0,2,85,1,11,10,20,17,43,0,22,1
2019,SEA,AL,hernafe02,15,15,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,hernago01,20,12,20,15,0,0,0,0,0,0,6,2,7,15,1,2,3
2019,TEX,AL,hernajo02,9,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,hernama02,61,29,61,50,0,0,0,48,0,2,0,0,0,0,3,19,4
2019,TOR,AL,hernate01,125,111,125,118,0,0,0,0,0,0,46,79,0,118,2,9,2
2019,CHA,AL,herreke01,57,0,3,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,herreod01,39,32,39,37,0,0,0,0,0,0,0,37,0,37,0,5,0
2019,MIA,NL,herrero02,63,20,63,51,0,0,0,1,1,1,13,25,15,48,0,26,6
2019,OAK,AL,herrmch01,30,23,30,28,0,25,0,0,0,0,3,0,0,3,0,5,0
2019,BAL,AL,hessda01,23,14,2,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,heywaja01,147,137,147,144,0,0,0,0,0,0,0,84,105,144,0,7,0
2019,NYA,AL,hicksaa01,59,56,59,58,0,0,0,0,0,0,0,58,0,58,1,1,0
2019,DET,AL,hicksjo02,95,81,95,89,0,60,29,0,0,0,0,0,0,0,3,11,1
2019,SLN,NL,hicksjo03,29,0,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,higasky01,18,14,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,hildetr01,22,0,4,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,hillisa01,27,18,27,25,0,0,0,0,0,0,5,17,6,25,0,6,0
2019,LAN,NL,hillri01,13,13,11,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,hillti01,46,0,3,46,46,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,hiranyo01,62,0,56,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,hiurake01,84,79,84,81,0,0,0,81,0,0,0,0,0,0,0,3,0
2019,CHN,NL,hoernni01,20,19,20,19,0,0,0,1,0,17,0,1,0,1,0,1,0
2019,COL,NL,hoffmje02,18,15,18,15,15,0,0,0,0,0,0,0,0,0,0,0,3
2019,MIA,NL,holadbr01,43,34,43,39,1,38,0,0,0,0,0,0,0,0,0,4,0
2019,NYA,AL,holdejo02,34,1,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,hollade01,20,1,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,hollade01,33,7,32,31,31,0,0,0,0,0,0,0,0,0,0,0,2
2019,ARI,NL,hollagr01,40,0,39,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,holmecl01,35,0,32,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,holtbr01,87,73,87,82,0,0,11,60,4,6,4,0,6,9,1,12,1
2019,PHI,NL,hoskirh01,160,159,160,158,0,0,158,0,0,0,0,0,0,0,2,0,0
2019,SDN,NL,hosmeer01,160,156,160,157,0,0,157,0,0,0,0,0,0,0,1,3,0
2019,MIL,NL,housead01,35,18,32,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,howarsa01,20,0,19,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,hoytja01,8,0,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,huangwe01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,hudsoda01,45,1,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,hudsoda01,24,0,23,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,hudsoda02,33,32,30,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,SLN,NL,hudsojo03,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,CIN,NL,hugheja02,47,0,44,47,47,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,hugheja02,25,0,22,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,hultzda01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,hundlni01,31,23,31,30,0,30,0,0,0,0,0,0,0,0,0,1,0
2019,PHI,NL,hunteto02,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,iannech01,52,38,52,45,0,45,0,0,0,0,0,0,0,0,1,10,0
2019,CIN,NL,iglesjo01,146,136,146,144,0,0,0,0,0,144,0,0,0,0,0,6,0
2019,CIN,NL,iglesra01,68,0,64,68,68,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,inciaen01,65,57,65,63,0,0,0,0,0,0,0,63,0,63,0,3,1
2019,PHI,NL,irvinco01,16,3,14,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,jacksal02,4,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,jacksdr01,3,1,3,3,0,0,0,0,0,0,1,2,0,3,0,2,0
2019,DET,AL,jacksed01,10,8,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,jacksed01,8,5,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,jacksja01,28,0,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,jackslu01,70,0,65,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,jamesjo02,49,1,3,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,jankotr01,25,2,25,11,0,0,0,0,0,0,2,5,5,11,0,13,6
2019,TOR,AL,janseda01,107,98,107,103,0,103,0,0,0,0,0,0,0,0,4,3,0
2019,LAN,NL,janseke01,62,0,59,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,jayjo02,47,44,47,45,0,0,0,0,0,0,13,0,33,45,2,2,0
2019,MIL,NL,jeffrje01,48,0,45,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,jennida01,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,jerezwi01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,jerezwi01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,jewelja01,18,0,4,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2019,DET,AL,jimened01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHA,AL,jimenel02,122,122,122,114,0,0,0,0,0,0,114,0,0,114,8,0,0
2019,DET,AL,jimenjo02,66,0,5,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,joeco01,8,5,8,5,0,0,0,0,0,0,5,0,0,5,0,3,0
2019,BOS,AL,johnsbr02,22,7,3,21,21,0,0,0,0,0,0,0,0,0,0,0,1
2019,COL,NL,johnsdj01,28,0,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,jonesad01,137,118,137,130,0,0,0,0,0,0,0,1,130,130,0,14,0
2019,DET,AL,jonesja07,88,83,88,85,0,0,0,0,0,0,0,85,0,85,1,2,1
2019,CHA,AL,jonesna01,13,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,josepca01,20,11,20,17,2,16,0,0,0,0,0,0,0,0,0,3,0
2019,OAK,AL,josepco01,11,10,11,10,0,0,0,9,1,0,0,0,0,0,1,0,0
2019,PIT,NL,josepco01,9,0,9,2,0,0,0,1,0,0,0,0,1,1,0,8,0
2019,SFN,NL,josepco01,8,3,8,5,0,0,0,3,2,0,0,0,0,0,0,3,0
2019,ATL,NL,joycema01,129,39,129,37,0,0,0,0,0,0,4,0,33,37,6,87,0
2019,NYA,AL,judgeaa01,102,99,102,92,0,0,0,0,0,0,0,0,92,92,10,2,0
2019,KCA,AL,junisja01,31,31,1,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,juradar01,32,18,2,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,kahnlto01,72,0,6,72,72,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,kangju01,65,39,65,57,0,0,0,0,44,15,0,0,0,0,0,16,0
2019,CLE,AL,karinja01,5,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,karnsna01,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,kayan01,3,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,kelake01,32,0,29,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,kellebr01,28,28,3,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,kelleky01,10,0,9,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,kellemi03,11,11,10,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,kellesh01,51,0,3,51,51,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,kelletr01,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,kellyca02,111,85,111,102,0,101,0,0,1,0,0,0,0,0,0,15,0
2019,LAN,NL,kellyjo05,55,0,52,55,55,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,kellyme01,32,32,30,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,kempma01,20,15,20,17,0,0,0,0,0,0,17,0,0,17,0,4,0
2019,CHN,NL,kempto01,44,15,44,21,0,0,0,14,0,0,6,1,3,8,0,26,0
2019,HOU,AL,kempto01,66,41,66,52,0,0,0,29,0,0,14,11,0,25,6,12,2
2019,WAS,NL,kendrho01,121,70,121,81,0,0,48,23,15,0,0,0,0,0,7,41,0
2019,KCA,AL,kenneia01,63,0,4,63,63,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,keplema01,134,127,134,130,0,0,0,0,0,0,0,60,84,130,2,4,1
2019,LAN,NL,kershcl01,29,28,28,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,ATL,NL,keuchda01,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2019,WAS,NL,kieboca01,11,10,11,10,0,0,0,0,0,10,0,0,0,0,0,1,0
2019,TBA,AL,kiermke01,129,117,129,125,0,0,0,0,0,0,0,125,0,125,1,8,1
2019,SEA,AL,kikucyu01,32,32,1,32,32,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,kimbrcr01,23,0,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,kineris01,65,55,65,63,0,38,0,0,25,0,0,0,0,0,1,1,1
2019,PHI,NL,kingesc01,126,115,126,120,0,0,0,10,41,18,10,65,1,69,0,8,0
2019,PIT,NL,kinghni01,14,4,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,kinghni01,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,kingmi01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,kinlety01,52,0,49,52,52,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,kinslia01,87,63,87,73,1,0,0,72,0,0,0,0,0,0,0,19,1
2019,CHN,NL,kintzbr01,62,0,58,62,62,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,kipnija01,121,121,121,117,0,0,0,117,0,0,0,0,0,0,4,0,0
2019,TBA,AL,kittran01,37,7,3,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2019,BAL,AL,klinebr01,34,0,3,34,34,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,klubeco01,7,7,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,knappan01,74,30,74,44,0,43,1,0,0,0,0,0,0,0,0,34,0
2019,SLN,NL,kniznan01,18,13,18,17,0,16,1,0,0,0,0,0,0,0,0,2,2
2019,ARI,NL,kochma01,9,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAN,NL,kolarad01,27,0,25,27,26,0,1,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,kolarad01,54,0,4,54,54,0,2,0,0,0,0,0,0,0,0,0,0
2019,PIT,NL,krameke01,22,11,22,17,0,0,0,3,0,0,7,0,7,14,0,8,0
2019,SFN,NL,kratzer01,15,9,15,11,0,11,0,0,0,0,0,0,0,0,0,4,0
2019,TBA,AL,kratzer01,6,4,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,kuhnejo01,11,0,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYN,NL,lagarju01,133,67,133,125,0,0,0,0,0,0,0,125,0,125,0,14,9
2019,NYA,AL,lailbr01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,lakintr01,16,3,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,lamarry01,14,7,14,13,0,0,0,0,0,0,0,12,2,13,1,2,0
2019,COL,NL,lambepe01,22,19,21,19,19,0,0,0,0,0,0,0,0,0,0,1,2
2019,ARI,NL,lambja01,78,53,78,57,0,0,24,0,36,0,0,0,0,0,1,24,0
2019,SDN,NL,lametdi01,14,14,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,lasteto01,80,73,80,74,0,0,3,46,30,0,0,0,0,0,3,4,1
2019,SDN,NL,lauerer01,30,29,29,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,laurera01,123,115,123,122,0,0,0,0,0,0,0,110,13,122,0,3,0
2019,CIN,NL,lavarry01,5,4,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,lawde01,58,4,4,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,leakemi01,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,leakemi01,22,22,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,leblawa01,26,8,2,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2019,TEX,AL,leclejo01,70,3,5,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,lemahdj01,145,142,145,144,0,0,40,75,52,0,0,0,0,0,1,1,1
2019,SLN,NL,leonedo01,40,0,39,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2019,BOS,AL,leonsa01,65,50,65,65,0,65,1,0,0,0,0,0,0,0,1,1,0
2019,CHN,NL,lestejo01,32,31,28,31,31,0,0,0,0,0,0,0,0,0,0,1,0
2019,SEA,AL,lewisky01,18,17,18,18,0,0,0,0,0,0,0,2,17,18,0,1,0
2019,ARI,NL,leybado01,21,3,21,10,0,0,0,8,1,2,0,0,0,0,0,15,0
2019,CLE,AL,lindofr01,143,142,143,137,0,0,0,0,0,137,0,0,0,0,5,1,0
2019,BOS,AL,lintz01,13,6,13,11,0,0,0,8,0,2,0,1,0,1,0,1,1
2019,PIT,NL,liriafr01,69,0,67,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIN,AL,litteza01,29,0,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,livelbe01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,NYA,AL,loaisjo01,15,4,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,locasti01,91,44,91,69,0,0,0,0,0,0,34,20,25,69,0,19,8
2019,NYN,NL,lockean01,9,4,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,longoev01,129,117,129,119,0,0,0,0,119,0,0,0,0,0,0,12,0
2019,SEA,AL,longsh01,42,39,42,40,0,0,0,24,1,0,16,0,0,16,1,2,1
2019,SEA,AL,lopesti01,41,31,41,37,0,0,0,3,0,0,33,0,3,35,3,7,1
2019,KCA,AL,lopezjo02,39,18,3,39,39,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,lopezni01,103,100,103,101,0,0,0,76,0,33,0,0,0,0,1,1,1
2019,MIA,NL,lopezpa01,22,21,21,21,21,0,0,0,0,0,0,0,0,0,0,1,0
2019,CHA,AL,lopezre01,33,33,3,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,lopezyo01,70,0,65,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2019,CIN,NL,lorenmi01,105,6,100,93,73,0,0,0,0,0,8,18,4,29,0,7,13
2019,SDN,NL,loupaa01,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2019,KCA,AL,lovelri01,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,lowebr01,82,72,82,77,0,0,5,69,0,0,2,0,5,7,3,9,0
2019,TBA,AL,lowena01,50,36,50,25,0,0,21,0,4,0,0,0,0,0,17,12,0
2019,NYN,NL,lowrije01,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2019,BAL,AL,lucasjo02,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,lucchjo01,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2019,TOR,AL,luciael01,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2019,CHN,NL,lucrojo01,27,14,27,24,0,20,4,0,0,0,0,0,0,0,0,5,0
2019,LAA,AL,lucrojo01,74,64,74,69,0,67,5,0,0,0,0,0,0,0,3,3,0
2019,DET,AL,lugoda01,77,70,77,73,0,0,0,0,73,0,0,0,0,0,2,1,4
2019,NYN,NL,lugose01,61,0,57,61,61,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,luplojo01,85,60,85,76,0,0,0,0,0,0,34,4,42,76,4,22,0
2019,LAN,NL,luxga01,23,19,23,22,0,0,0,22,0,0,0,0,0,0,1,4,0
